fighter_id,fighter_name,height,weight,reach,stance,dob,wins,losses,draws
3571,Christien Savoie,71,170,72,Orthodox,"Aug 29, 1992",10,2,1
3572,Lumumba Sayers,72,185,0,N/A,"Jun 30, 1978",6,5,0
3573,Matt Sayles,67,155,68,Orthodox,"Feb 21, 1994",8,4,0
3574,Brandon Sayles,77,265,0,N/A,"Apr 23, 1981",5,1,0
3575,Mikheil Sazhiniani,72,205,71,Orthodox,"Oct 05, 1996",13,3,0
3576,Mark Scanlon,69,170,0,Orthodox,"Jan 01, 1900",9,2,0
3577,Eric Schafer,75,185,76,Orthodox,"Sep 20, 1977",14,8,2
3578,Kerry Schall,74,265,0,Orthodox,"Aug 09, 1971",24,13,0
3579,Eric Schambari,71,185,0,Orthodox,"Apr 22, 1978",15,6,0
3580,Brendan Schaub,76,245,78,Orthodox,"Mar 18, 1983",10,5,0
3581,Matheus Scheffel,74,205,75,Orthodox,"Nov 04, 1992",14,7,0
3582,Antonio Schembri,69,205,0,Orthodox,"Jun 01, 1974",5,5,0
3583,Fabiano Scherner,75,257,0,Orthodox,"Jun 30, 1972",11,10,0
3584,Samy Schiavo,68,155,0,Orthodox,"Dec 24, 1975",10,6,0
3585,Pat Schilling,68,145,0,Orthodox,"Aug 28, 1988",5,2,0
3586,Joe Schilling,75,185,0,N/A,"Jan 01, 1900",2,5,0
3587,Semmy Schilt,82,265,0,Orthodox,"Oct 27, 1973",26,14,1
3588,Adam Schindler,68,155,0,N/A,"May 19, 1983",10,6,0
3589,Daniel Schmitt,0,185,0,N/A,"Jan 01, 1900",2,3,0
3590,Colleen Schneider,0,135,0,N/A,"Mar 12, 1982",11,7,0
3591,Matt Schnell,68,125,70,Orthodox,"Jan 15, 1990",17,10,0
3592,Alex Schoenauer,75,185,0,Orthodox,"May 05, 1976",15,10,0
3593,Bailey Schoenfelder,75,265,76,Orthodox,"Sep 22, 1997",5,1,0
3594,Darrill Schoonover,74,220,0,Orthodox,"Jul 18, 1985",14,8,0
3595,Bob Schrijber,72,240,0,Orthodox,"Mar 03, 1965",20,17,1
3596,Nate Schroeder,73,230,0,N/A,"Jun 02, 1973",11,10,0
3597,Lacey Schuckman,63,125,0,N/A,"Jul 16, 1988",11,10,0
3598,Mark Schultz,69,200,0,Orthodox,"Oct 26, 1960",1,1,0
3599,Wes Schultz,74,185,77,Orthodox,"Aug 09, 1996",8,2,0
3600,Brian Schwartz,75,170,0,Orthodox,"Jan 01, 1900",1,1,0
3601,Eric Schwartz,0,205,0,N/A,"Jan 01, 1900",2,0,0
3602,Justin Scoggins,67,125,66,Southpaw,"May 02, 1992",11,5,0
3603,Brad Scott,73,170,76,Orthodox,"Jun 24, 1989",11,6,0
3604,Greg Scott,69,145,0,N/A,"Jan 01, 1900",3,4,0
3605,Louis Lee Scott,68,135,70,Orthodox,"Feb 26, 2000",10,0,0
3606,Zachary Scroggin,75,170,74,Orthodox,"Mar 09, 1996",7,1,0
3607,Mike Seal,76,185,0,Orthodox,"Jul 30, 1977",13,15,1
3608,Demba Seck,73,145,74,Orthodox,"Jul 07, 1993",10,3,0
3609,Matt Secor,72,170,0,N/A,"Sep 26, 1986",8,4,0
3610,Kenneth Seegrist,72,185,0,Orthodox,"Oct 21, 1980",4,7,0
3611,Neil Seery,64,125,64,Orthodox,"Aug 30, 1979",16,13,0
3612,Rony Sefo,69,225,0,Orthodox,"Apr 10, 1972",0,2,0
3613,Ray Sefo,72,240,0,Orthodox,"Feb 15, 1971",2,2,0
3614,Brendan Seguin,72,185,0,N/A,"Jul 03, 1976",23,19,1
3615,Tetsuya Seki,70,155,0,N/A,"Feb 08, 1994",14,8,1
3616,Stefan Sekulic,72,170,75,Southpaw,"Feb 12, 1992",12,4,0
3617,Pete Sell,71,170,75,Orthodox,"Aug 05, 1982",10,7,0
3618,Matthew Semelsberger,73,170,75,Switch,"Nov 23, 1992",11,8,0
3619,Andrei Semenov,72,185,0,Orthodox,"Jun 17, 1977",34,9,2
3620,Mackens Semerzier,69,145,72,Orthodox,"Nov 03, 1980",8,4,0
3621,Brandon Sene,71,205,0,N/A,"May 21, 1981",2,2,0
3622,YeDam Seo,63,115,63,Orthodox,"Mar 20, 1992",7,4,0
3623,DongHyun Seo,67,145,67,Orthodox,"Aug 22, 1990",7,3,1
3624,Kim In Seok,66,145,0,Orthodox,"Oct 10, 1980",3,6,0
3625,Ray Seraille,75,246,0,N/A,"Jun 23, 1979",8,9,0
3626,Ivan Serati,72,205,0,Orthodox,"Jan 01, 1900",12,4,0
3627,Alex Serdyukov,74,170,74,Orthodox,"May 24, 1980",8,5,0
3628,Nicholas Sergiacomi,0,170,0,N/A,"Jan 01, 1900",1,1,0
3629,Matt Serra,66,170,68,Orthodox,"Jun 02, 1974",11,7,0
3630,Nick Serra,69,170,0,Orthodox,"Mar 27, 1978",7,3,0
3631,Adrian Serrano,68,170,0,N/A,"Dec 23, 1963",56,29,4
3632,Fredy Serrano,63,125,65,Orthodox,"Sep 22, 1979",3,2,0
3633,Carl Seumanutafa,73,255,0,Orthodox,"Jun 15, 1983",10,8,0
3634,Igor Severino,67,125,69,Orthodox,"Apr 21, 2003",8,1,0
3635,Dan Severn,74,250,0,Southpaw,"Jun 08, 1958",101,19,1
3636,Rosi Sexton,63,135,0,Orthodox,"Jul 16, 1977",13,5,0
3637,Rodrigo Sezinando,69,170,71,Orthodox,"Dec 11, 1997",9,2,0
3638,Scott Shaffer,67,145,0,Orthodox,"Jan 01, 1900",0,1,0
3639,Edmen Shahbazyan,74,185,75,Orthodox,"Nov 20, 1997",16,5,0
3640,Leon Shahbazyan,76,170,74,Orthodox,"Nov 18, 1995",7,2,0
3641,Don Shainis,66,145,67,Orthodox,"Sep 16, 1990",12,5,0
3642,Liliya Shakirova,64,125,65,Orthodox,"Oct 24, 1991",8,2,0
3643,Kamal Shalorus,68,155,68,Orthodox,"Aug 27, 1972",9,5,2
3644,Ken Shamrock,73,205,72,Orthodox,"Feb 11, 1964",28,17,2
3645,Frank Shamrock,70,185,0,Orthodox,"Dec 08, 1972",23,10,2
3646,Shang Zhifa,67,125,63,Orthodox,"Mar 15, 1986",32,8,0
3647,Sean Sharaf,75,252,77,Orthodox,"Jul 11, 1993",4,2,0
3648,Priya Sharma,61,115,59,Orthodox,"Aug 29, 1991",5,2,0
3649,Jason Sharp,0,205,0,N/A,"Jan 01, 1900",3,3,0
3650,Eric Shelton,66,125,68,Orthodox,"Feb 02, 1991",12,6,0
3651,Sean Sherk,66,155,67,Orthodox,"Aug 05, 1973",36,4,1
3652,Chase Sherman,76,250,78,Orthodox,"Nov 16, 1989",16,12,0
3653,Valentina Shevchenko,65,125,66,Southpaw,"Mar 07, 1988",26,4,1
3654,Antonina Shevchenko,68,125,67,Southpaw,"Nov 20, 1984",10,4,0
3655,Shi Ming,62,115,60,Orthodox,"Nov 14, 1994",17,6,0
3656,Katsuyori Shibata,72,168,0,Orthodox,"Nov 17, 1979",4,11,1
3657,Jake Shields,72,170,72,Orthodox,"Jan 09, 1979",31,9,1
3658,Henrique Shiguemoto,71,185,72,Orthodox,"Jun 22, 1989",13,4,1
3659,Shunichi Shimizu,65,135,0,Orthodox,"Jan 31, 1985",30,18,11
3660,Wade Shipp,75,245,0,Orthodox,"Feb 09, 1975",11,5,0
3661,Raja Shippen,66,145,0,N/A,"Oct 07, 1986",18,11,1
3662,Yuya Shirai,68,168,0,Orthodox,"Apr 02, 1980",26,14,2
3663,Wes Shivers,80,0,0,N/A,"Mar 08, 1977",7,1,0
3664,Alexander Shlemenko,71,185,0,N/A,"May 20, 1984",56,9,0
3665,Josh Shockley,73,155,0,Orthodox,"Nov 15, 1989",11,4,0
3666,Josh Shockman,76,235,0,Southpaw,"Dec 29, 1980",6,3,0
3667,Akira Shoji,68,195,0,Orthodox,"Jan 31, 1974",14,17,5
3668,Liudvik Sholinian,70,135,71,Orthodox,"Jan 20, 1990",9,4,1
3669,Jack Shore,68,145,71,Orthodox,"Feb 06, 1995",17,3,0
3670,Landon Showalter,72,185,0,N/A,"Jun 14, 1976",11,19,1
3671,Ivan Shtyrkov,72,205,74,Orthodox,"Jun 09, 1988",15,0,1
3672,Brandon Shuey,67,155,0,Orthodox,"Feb 01, 1976",7,6,0
3673,Ronal Siahaan,67,125,71,Southpaw,"May 05, 1996",7,1,0
3674,Sam Sicilia,68,145,67,Orthodox,"Feb 01, 1986",15,8,0
3675,Kiril Sidelnikov,71,230,0,N/A,"Aug 17, 1988",11,4,0
3676,Serhiy Sidey,71,135,72,Switch,"Jul 04, 1996",12,2,0
3677,Steven Siler,71,145,70,Orthodox,"Feb 15, 1987",29,16,0
3678,Siala Siliga,73,290,0,Orthodox,"Oct 08, 1970",12,5,0
3679,Xavier Siller,65,125,0,N/A,"Jun 06, 1994",5,5,0
3680,Assuerio Silva,70,241,0,Orthodox,"Jun 18, 1974",16,8,0
3681,Anderson Silva,74,185,77,Southpaw,"Apr 14, 1975",34,11,0
3682,Wanderlei Silva,71,205,74,Orthodox,"Jul 03, 1976",35,13,1
3683,Thiago Silva,74,205,74,Orthodox,"Nov 12, 1982",19,6,0
3684,Paulo Cesar Silva,89,385,0,Orthodox,"Jul 21, 1963",2,6,0
3685,Jean Silva,66,160,0,Orthodox,"Oct 08, 1977",19,12,3
3686,Edson Silva,0,205,0,Orthodox,"Jan 01, 1900",14,12,0
3687,Sidney Silva,75,170,0,Southpaw,"Feb 27, 1972",8,4,0
3688,Jay Silva,74,185,0,Southpaw,"May 25, 1981",10,11,1
3689,Antonio Silva,76,264,82,Orthodox,"Sep 14, 1979",19,12,1
3690,Fabio Silva,71,205,0,Orthodox,"Mar 31, 1982",1,8,0
3691,Erick Silva,72,170,74,Orthodox,"Jun 21, 1984",19,9,0
3692,Leandro Silva,69,155,72,Orthodox,"Nov 11, 1985",20,6,1
3693,Claudio Silva,71,170,71,Southpaw,"Sep 06, 1982",14,4,0
3694,Wagner Silva,72,170,0,Orthodox,"Feb 07, 1987",6,3,0
3695,Rafael Silva,67,135,0,N/A,"Mar 20, 1985",28,6,0
3696,Joaquim Silva,68,155,69,Southpaw,"Feb 05, 1989",14,6,0
3697,Felipe Silva,72,155,77,Orthodox,"May 08, 1984",8,2,0
3698,Dayana Silva,67,135,0,Orthodox,"Aug 27, 1990",7,4,0
3699,Bruno Silva,64,125,65,Orthodox,"Mar 16, 1990",15,7,2
3700,Bruno Silva,72,185,74,Orthodox,"Jul 13, 1989",23,13,0
3701,Gabriel Silva,66,135,71,Orthodox,"Aug 26, 1994",8,2,0
3702,Jacob Silva,65,125,67,Orthodox,"Feb 23, 1988",6,4,0
3703,Natalia Silva,64,125,65,Southpaw,"Feb 03, 1997",20,5,1
3704,Jansey Silva,74,185,67,Orthodox,"May 30, 1995",7,2,0
3705,Maria Silva,63,115,64,Orthodox,"Dec 19, 1995",8,1,0
3706,Karine Silva,65,125,67,Orthodox,"Dec 02, 1993",19,6,0
3707,Erik Silva,69,145,71,Orthodox,"Mar 16, 1987",9,3,0
3708,Janaina Silva,61,115,60,Orthodox,"Feb 16, 1992",5,1,0
3709,Jhonata Silva,65,125,66,Orthodox,"Apr 24, 1997",8,2,0
3710,Jean Silva,67,145,69,Orthodox,"Dec 27, 1996",17,3,0
3711,Danny Silva,71,145,70,Switch,"Jan 30, 1997",10,2,0
3712,Frank Silva,0,125,0,N/A,"Aug 25, 2004",7,1,0
3713,Samuel Silva,72,155,72,Orthodox,"Jan 02, 1996",13,5,1
3714,Douglas Silva de Andrade,67,145,68,Orthodox,"Jun 22, 1985",29,6,0
3715,Leonardo Silva de Oliveira,74,185,0,Orthodox,"Apr 23, 1992",12,4,0
3716,Marcus Silveira,75,242,0,Orthodox,"Dec 09, 1964",6,4,0
3717,Elias Silverio,71,155,73,Orthodox,"Sep 22, 1986",13,3,0
3718,Sim Kai Xiong,66,135,67,Orthodox,"Sep 06, 1997",7,2,0
3719,Jamey Simmons,66,135,70,Orthodox,"Sep 11, 1992",7,4,0
3720,Ricky Simon,66,135,69,Orthodox,"Aug 31, 1992",22,7,0
3721,Aaron Simpson,72,170,73,Orthodox,"Jul 20, 1974",12,5,0
3722,Wes Sims,82,260,0,Orthodox,"Aug 04, 1979",24,14,1
3723,Marlon Sims,0,170,0,N/A,"Jan 18, 1974",3,4,0
3724,Tony Sims,71,155,70,Southpaw,"Oct 14, 1985",12,4,0
3725,Everett Sims,77,260,77,Southpaw,"Sep 04, 1988",4,1,0
3726,Lodune Sincaid,69,185,0,Orthodox,"May 07, 1973",15,9,0
3727,Rob Sinclair,68,155,0,N/A,"Feb 20, 1980",13,5,0
3728,Rory Singer,74,185,77,Orthodox,"May 28, 1976",11,9,0
3729,Rana Rudra Pratap Singh,70,135,69,Orthodox,"May 09, 1997",11,2,0
3730,Kiran Singh,61,115,65,Orthodox,"Jul 25, 2000",7,4,0
3731,Elvis Sinosic,75,205,77,Orthodox,"Feb 13, 1971",7,11,2
3732,Mitchell Sipe,74,245,0,Orthodox,"Apr 09, 1996",4,1,0
3733,Gian Siqueira,73,170,74,Orthodox,"Jun 23, 1994",19,5,0
3734,Jeremia Siregar,62,125,63,Orthodox,"Jul 27, 1991",6,3,0
3735,AJ Siscoe,67,135,0,N/A,"Jan 01, 1900",1,2,0
3736,Yokthai Sithoar,67,143,0,N/A,"Dec 25, 1974",0,1,0
3737,Jeri Sitzes,65,125,0,N/A,"Jan 01, 1900",3,1,0
3738,Dennis Siver,66,145,70,Orthodox,"Jan 13, 1979",23,11,0
3739,Chas Skelly,71,145,72,Orthodox,"May 11, 1985",19,3,0
3740,Matt Skelton,75,265,0,Orthodox,"Jan 23, 1967",0,1,0
3741,Zach Skinner,66,145,0,Orthodox,"Jan 01, 1900",10,11,0
3742,Brian Sleeman,68,185,0,N/A,"Jan 01, 1900",9,9,1
3743,Joe Slick,72,199,0,Orthodox,"Oct 17, 1977",16,5,3
3744,Ray Sloan,73,205,0,N/A,"Jul 14, 1985",8,1,0
3745,Kestutis Smirnovas,70,200,0,Orthodox,"Apr 08, 1976",24,8,2
3746,Maurice Smith,74,221,0,Orthodox,"Dec 13, 1961",12,14,0
3747,Patrick Smith,74,225,0,Orthodox,"Aug 28, 1963",20,17,0
3748,Scott Smith,72,185,70,Orthodox,"May 21, 1979",18,11,0
3749,Eric Smith,0,0,0,Southpaw,"Jan 01, 1900",1,1,0
3750,Josh Smith,72,155,0,Orthodox,"Jul 02, 1982",9,8,0
3751,David Smith,0,155,0,N/A,"Jan 01, 1900",5,1,0
3752,Adam Smith,0,0,0,N/A,"Jan 01, 1900",0,3,0
3753,Dillon Smith,72,170,0,N/A,"Jan 07, 1984",0,0,0
3754,Trevor Smith,75,185,75,Orthodox,"Jan 05, 1981",15,10,0
3755,Anthony Smith,76,205,76,Orthodox,"Jul 26, 1988",38,22,0
3756,Colton Smith,72,155,71,Orthodox,"Aug 14, 1987",7,4,0
3757,Gilbert Smith,69,185,0,Southpaw,"Oct 19, 1981",12,6,0
3758,Leslie Smith,69,135,66,Orthodox,"Aug 17, 1982",10,7,1
3759,Devonte Smith,69,155,76,Orthodox,"Jul 30, 1993",11,4,0
3760,Cole Smith,71,135,67,Orthodox,"Apr 05, 1989",7,2,0
3761,Nate Smith,66,125,69,Switch,"Apr 09, 1995",6,1,0
3762,Braxton Smith,71,257,72,Orthodox,"Jan 01, 1990",5,2,0
3763,Elijah Smith,69,135,71,Orthodox,"Sep 05, 2002",9,1,0
3764,Jacobe Smith,70,170,72,Southpaw,"Jan 17, 1996",12,0,0
3765,Walter Smith-Cotito,68,135,0,N/A,"Jan 01, 1900",4,5,0
3766,Justin Smitley,0,145,0,N/A,"Jan 01, 1900",10,7,1
3767,Dmitrii Smoliakov,74,253,74,Switch,"Aug 05, 1982",9,3,0
3768,Louis Smolka,69,135,68,Orthodox,"Jul 16, 1991",17,9,0
3769,Cameron Smotherman,69,135,69,Orthodox,"Sep 17, 1997",12,6,0
3770,Shimon Smotritsky,74,170,74,Orthodox,"Aug 22, 2000",8,2,0
3771,Richie Smullen,69,155,68,Orthodox,"Aug 17, 1991",3,1,1
3772,Devin Smyth,70,170,72,Switch,"Jul 21, 1995",4,2,0
3773,Denis Sobolev,75,216,0,Orthodox,"Aug 26, 1975",4,7,0
3774,Peter Sobotta,72,170,75,Southpaw,"Jan 11, 1987",17,7,1
3775,Renato Sobral,73,205,75,Orthodox,"Sep 07, 1975",37,11,0
3776,Rameau Thierry Sokoudjou,70,205,78,Orthodox,"Apr 18, 1984",18,18,0
3777,Axel Sola,74,155,74,Southpaw,"Sep 17, 1997",11,0,1
3778,Alexander Soldatkin,74,250,75,Orthodox,"Jun 10, 1993",14,4,0
3779,Joe Solecki,69,155,70,Orthodox,"Aug 27, 1993",13,6,0
3780,Chris Solomon,71,155,0,N/A,"Jan 01, 1900",0,0,0
3781,Joe Son,64,236,0,Orthodox,"Nov 22, 1970",0,4,0
3782,Paul Song,0,185,0,N/A,"Jan 20, 1987",2,2,0
3783,Song Kenan,72,170,71,Orthodox,"Mar 10, 1990",22,9,0
3784,Song Yadong,68,135,67,Orthodox,"Dec 02, 1997",22,9,1
3785,YoungJae Song,67,145,70,Orthodox,"Jan 03, 1996",6,1,1
3786,Hyeonjong Song,0,135,0,N/A,"Apr 23, 2002",8,1,0
3787,Emrah Sonmez,70,145,71,Orthodox,"Jun 26, 1992",14,5,0
3788,Chael Sonnen,73,205,73,Southpaw,"Apr 03, 1977",29,15,1
3789,Cody Sons,69,205,0,N/A,"Jan 01, 1900",3,7,0
3790,Jin Soo Son,66,135,69,Orthodox,"Apr 01, 1993",9,4,0
3791,Benardo Sopaj,66,135,66,Orthodox,"Sep 25, 2000",12,3,0
3792,Emiliano Sordi,74,205,0,Orthodox,"Feb 15, 1991",16,7,0
3793,Sean Soriano,69,145,70,Orthodox,"Oct 06, 1989",14,8,0
3794,Punahele Soriano,71,170,72,Southpaw,"Nov 22, 1992",13,4,0
3795,Hecher Sosa,69,135,70,Orthodox,"Aug 25, 1995",13,1,0
3796,Dmitry Sosnovskiy,75,240,77,Orthodox,"Jul 06, 1989",11,0,0
3797,Ben Sosoli,72,265,72,Southpaw,"Dec 10, 1989",7,3,0
3798,Krzysztof Soszynski,73,205,77,Open Stance,"Aug 02, 1977",26,12,1
3799,George Sotiropoulos,70,155,71,Orthodox,"Jul 09, 1977",14,7,0
3800,Greg Soto,71,170,73,Orthodox,"Jun 03, 1986",9,4,0
3801,Alex Soto,68,135,0,Southpaw,"Feb 15, 1984",8,3,1
3802,Joe Soto,66,135,65,Orthodox,"Mar 22, 1987",18,7,0
3803,Mario Soto,72,145,0,N/A,"Jan 01, 1900",7,2,0
3804,Andre Soukhamthath,69,135,70,Orthodox,"Oct 23, 1988",13,8,0
3805,Mario Sousa,75,185,79,Orthodox,"Oct 20, 1996",15,3,0
3806,Manoel Sousa,69,155,70,Orthodox,"Jun 04, 1997",13,1,0
3807,Bobby Southworth,74,205,0,Orthodox,"Dec 16, 1969",10,6,0
3808,Jacare Souza,73,185,72,Orthodox,"Dec 07, 1979",26,10,0
3809,Edimilson Souza,72,145,74,Orthodox,"Oct 17, 1984",15,5,0
3810,Livinha Souza,63,115,63,Orthodox,"Mar 11, 1991",14,4,0
3811,Bruno Souza,70,145,70,Orthodox,"Mar 07, 1996",10,3,0
3812,Ketlen Souza,63,115,63,Orthodox,"Aug 18, 1994",16,6,0
3813,Heraldo Souza,71,185,73,Orthodox,"Dec 15, 1994",9,2,1
3814,Charon Spain,69,155,0,N/A,"Mar 11, 1988",14,26,0
3815,Chris Spang,74,170,0,Orthodox,"Nov 26, 1987",6,3,0
3816,Andreas Spang,73,185,0,N/A,"Nov 07, 1978",9,3,0
3817,Ryan Spann,77,205,79,Orthodox,"Aug 24, 1991",23,11,0
3818,Ron Sparks,77,265,0,N/A,"Jan 01, 1900",8,3,0
3819,Tommy Speer,70,170,71,Orthodox,"Aug 20, 1984",21,7,0
3820,Patrick Speight,73,170,0,Orthodox,"Jan 01, 1900",7,3,0
3821,Sean Spencer,70,170,74,Orthodox,"Jun 25, 1987",12,6,0
3822,Felicia Spencer,66,145,68,Orthodox,"Nov 29, 1990",9,3,0
3823,Sam Spengler,71,185,0,Orthodox,"Apr 04, 1976",9,5,0
3824,Nick Sperling,0,135,0,N/A,"Jan 01, 1900",3,4,0
3825,Mario Sperry,74,205,0,Orthodox,"Sep 28, 1966",13,4,0
3826,Eric Spicely,73,185,73,Orthodox,"Sep 29, 1986",12,6,0
3827,Waachiim Spiritwolf,68,170,0,N/A,"Jan 01, 1976",12,13,1
3828,Daniel Spitz,79,245,82,Orthodox,"Jul 31, 1990",6,3,0
3829,Serghei Spivac,75,260,78,Orthodox,"Jan 24, 1995",18,6,0
3830,Daniel Spohn,76,205,79,Southpaw,"Oct 12, 1984",15,6,0
3831,Pete Spratt,69,170,0,Orthodox,"Jan 09, 1971",25,23,0
3832,Austin Springer,68,145,71,Orthodox,"May 12, 1987",12,4,0
3833,Georges St-Pierre,71,185,76,Orthodox,"May 19, 1981",26,2,0
3834,Bobby Stack,69,155,0,Orthodox,"Jan 01, 1900",8,3,0
3835,Andreas Stahl,71,170,0,Orthodox,"May 20, 1988",10,4,0
3836,Ron Stallings,74,170,75,Southpaw,"Jan 25, 1983",14,8,0
3837,Cody Stamann,66,135,64,Orthodox,"Nov 09, 1989",21,8,1
3838,Cristina Stanciu,63,115,0,Orthodox,"Mar 29, 1994",5,2,0
3839,Brian Stann,73,205,74,Orthodox,"Sep 24, 1980",12,6,0
3840,Josh Stansbury,74,205,74,Orthodox,"Nov 19, 1984",4,8,0
3841,Dion Staring,73,235,0,Orthodox,"Jun 09, 1978",35,14,0
3842,Lucas Stark,0,155,0,N/A,"Jan 01, 1900",1,5,0
3843,Clifford Starks,72,185,78,Orthodox,"Apr 25, 1981",13,3,0
3844,Kalib Starnes,75,185,74,Orthodox,"Jan 06, 1975",17,11,1
3845,Laureano Staropoli,73,185,71,Orthodox,"Feb 27, 1993",9,5,0
3846,Damian Stasiak,65,135,70,Orthodox,"Feb 20, 1990",10,6,0
3847,Adam Steele,0,170,0,N/A,"Jan 01, 1900",0,1,0
3848,Dominique Steele,70,170,74,Orthodox,"Jan 27, 1988",14,9,0
3849,Ricky Steele,69,135,74,Orthodox,"May 26, 1988",6,0,0
3850,Kody Steele,69,155,71,Orthodox,"Apr 21, 1995",7,1,0
3851,Eric Steenberg,0,155,0,N/A,"Jun 22, 1983",5,1,0
3852,Steve Steinbeiss,75,185,75,Orthodox,"May 05, 1981",9,4,0
3853,Ray Steinbeiss,71,170,0,Orthodox,"Sep 12, 1979",14,7,0
3854,Dmitri Stepanov,75,217,0,Orthodox,"Jan 01, 1900",0,1,0
3855,Jeremy Stephens,69,155,71,Orthodox,"May 25, 1986",28,20,0
3856,Aljamain Sterling,67,145,71,Orthodox,"Jul 31, 1989",25,5,0
3857,Marc Stevens,69,155,0,N/A,"May 28, 1985",21,10,0
3858,Joe Stevenson,67,145,70,Orthodox,"Jun 15, 1982",33,16,0
3859,Maia Stevenson,64,115,62,Orthodox,"Mar 19, 1982",6,5,0
3860,Luke Stewart,71,170,0,Orthodox,"Jan 01, 1900",6,3,0
3861,Darren Stewart,72,205,74,Orthodox,"Dec 30, 1990",12,8,0
3862,Kyle Stewart,72,170,76,Orthodox,"Jan 31, 1989",11,3,0
3863,Alex Stiebling,74,205,0,Southpaw,"Dec 26, 1976",19,11,1
3864,Tyler Stinson,75,170,0,N/A,"Jan 17, 1986",30,10,0
3865,Navajo Stirling,76,205,79,Orthodox,"Nov 07, 1997",8,0,0
3866,Dan Stittgen,73,170,0,Orthodox,"Nov 17, 1980",12,5,0
3867,Lazar Stojadinovic,67,145,68,Southpaw,"Mar 22, 1989",12,5,0
3868,Denis Stojnic,72,245,0,Orthodox,"Feb 02, 1980",13,3,0
3869,Julija Stoliarenko,67,125,66,Orthodox,"Apr 08, 1993",11,10,2
3870,Dustin Stoltzfus,72,185,75,Orthodox,"Nov 15, 1991",16,8,0
3871,Niklas Stolze,73,155,74,Switch,"Dec 28, 1992",12,6,0
3872,Ken Stone,68,135,71,Southpaw,"Oct 08, 1982",11,4,0
3873,Ryan Stonitsch,69,170,0,Southpaw,"Feb 03, 1977",8,1,0
3874,George Stork,70,185,0,N/A,"Jan 01, 1900",7,9,0
3875,Rick Story,69,170,71,Southpaw,"Aug 28, 1984",19,9,0
3876,Darko Stosic,72,205,76,Orthodox,"Feb 09, 1992",13,4,0
3877,Greg Stott,67,220,0,Southpaw,"Jan 01, 1900",0,1,0
3878,Curtis Stout,73,185,0,Southpaw,"Nov 07, 1973",11,12,1
3879,Sam Stout,69,155,70,Orthodox,"Apr 23, 1984",20,12,1
3880,Tim Stout,71,185,0,N/A,"Feb 09, 1979",12,10,0
3881,Jesse Strader,67,135,70,Orthodox,"May 29, 1991",5,3,0
3882,Gennaro Strangis,0,0,0,N/A,"Jan 01, 1900",0,1,0
3883,Dave Strasser,70,170,0,Orthodox,"Jul 13, 1969",25,8,0
3884,Daniel Straus,67,145,71,N/A,"Jul 27, 1984",24,7,0
3885,Gerald Strebendt,69,155,0,Orthodox,"Mar 01, 1979",9,7,0
3886,Sean Strickland,73,185,76,Orthodox,"Feb 27, 1991",30,7,0
3887,Mark Striegl,68,145,70,Southpaw,"Jun 23, 1988",18,4,0
3888,Hans Stringer,75,205,0,Orthodox,"Jul 06, 1987",22,8,3
3889,Stefan Struve,83,265,84,Orthodox,"Feb 18, 1988",33,13,0
3890,Josh Stuart,69,160,0,N/A,"Jan 01, 1900",1,4,0
3891,Mike Stumpf,70,170,0,N/A,"Aug 01, 1986",11,4,0
3892,Kyle Sturgeon,75,225,0,Switch,"Feb 01, 1963",0,1,0
3893,Tatiana Suarez,65,115,66,Southpaw,"Dec 19, 1990",12,1,0
3894,Masanori Suda,69,183,0,Orthodox,"Jan 01, 1900",22,11,3
3895,Genki Sudo,69,155,0,Orthodox,"Mar 08, 1978",15,4,2
3896,Lucasz Sudolski,76,205,75,Orthodox,"Jun 15, 1993",8,1,0
3897,Daisuke Sugie,66,160,0,Orthodox,"Oct 12, 1980",10,8,1
3898,Takashi Sugiura,71,225,0,Southpaw,"May 31, 1970",1,3,0
3899,Naho Sugiyuma,61,105,0,N/A,"Feb 03, 1978",12,5,0
3900,Sulangrangbo,69,135,66,Southpaw,"Jul 17, 2005",10,4,0
3901,George Sullivan,72,170,73,Orthodox,"Mar 13, 1981",17,7,0
3902,Amar Suloev,69,183,0,Orthodox,"Jul 01, 1976",24,7,0
3903,Magomed Sultanakhmedov,74,185,0,Southpaw,"May 11, 1984",18,6,0
3904,Justin Sumter,74,185,80,Southpaw,"Nov 16, 1989",7,3,0
3905,Sumudaerji,68,125,72,Southpaw,"Jan 20, 1996",18,7,0
3906,Rama Supandhi,65,125,66,Southpaw,"Nov 07, 1991",8,4,0
3907,Aji Susilo,70,155,0,N/A,"Jan 01, 1900",6,4,0
3908,Baisangur Susurkaev,74,185,79,Orthodox,"Jan 08, 2001",11,0,0
3909,Louie Sutherland,75,264,76,Orthodox,"Feb 08, 1994",10,4,0
3910,Jason Suttie,72,210,0,Orthodox,"Aug 07, 1973",0,1,0
3911,Joel Sutton,71,205,0,Orthodox,"Jul 07, 1969",2,4,1
3912,Chad Sutton,73,185,0,N/A,"Aug 07, 1982",2,2,0
3913,Danilo Suzart,72,260,0,Orthodox,"Dec 04, 1991",9,2,0
3914,Martin Svensson,73,155,0,N/A,"Apr 25, 1985",15,6,0
3915,Daniel Swain,69,145,70,Orthodox,"Jan 30, 1991",20,10,1
3916,Cub Swanson,68,145,70,Orthodox,"Nov 02, 1983",30,14,0
3917,Mike Swick,73,170,77,Orthodox,"Jun 19, 1979",15,6,0
