fight_id,event_name,fight_date,weight_class,winner,win_method,detail,round,end_time,referee,city,state,country,title_bout
5550,UFC Fight Night: Lee vs. Oliveira,"March 14, 2020",Women's Strawweight Bout,Amanda Ribas,Decision - Unanimous,Mike Bell26 - 30.Hallison Pontes25 - 30.Joseph Terrell25 - 30.,3,5:00,Camila Albuquerque,Brasilia,Distrito Federal,Brazil,False
5551,UFC Fight Night: Lee vs. Oliveira,"March 14, 2020",Flyweight Bout,Brandon Moreno,Decision - Unanimous,Guilherme Bravo27 - 30.Sal D'amato28 - 29.Hallison Pontes28 - 29.,3,5:00,Eduardo Herdy,Brasilia,Distrito Federal,Brazil,False
5552,UFC Fight Night: Lee vs. Oliveira,"March 14, 2020",Lightweight Bout,Francisco Trinaldo,Decision - Unanimous,Sal D'amato27 - 30.Joseph Terrell27 - 30.Mike Bell28 - 29.,3,5:00,Osiris Maia,Brasilia,Distrito Federal,Brazil,False
5553,UFC Fight Night: Lee vs. Oliveira,"March 14, 2020",Light Heavyweight Bout,Nikita Krylov,Decision - Unanimous,Joseph Terrell27 - 30.Sal D'amato28 - 29.Mike Bell28 - 29.,3,5:00,Mike Beltran,Brasilia,Distrito Federal,Brazil,False
5554,UFC Fight Night: Lee vs. Oliveira,"March 14, 2020",Lightweight Bout,Renato Moicano,Submission,Rear Naked Choke,1,0:44,Eduardo Herdy,Brasilia,Distrito Federal,Brazil,False
5555,UFC Fight Night: Lee vs. Oliveira,"March 14, 2020",Welterweight Bout,Gilbert Burns,KO/TKO,Punch to Head At Distance,1,2:34,Osiris Maia,Brasilia,Distrito Federal,Brazil,False
5556,UFC Fight Night: Lee vs. Oliveira,"March 14, 2020",Lightweight Bout,Charles Oliveira,Submission,Guillotine Choke After Drop to Half Guard,3,0:28,Mike Beltran,Brasilia,Distrito Federal,Brazil,False
5557,UFC 249: Ferguson vs. Gaethje,"May 09, 2020",Light Heavyweight Bout,Ryan Spann,Decision - Split,Sal D'amato28 - 29.Dave Tirelli28 - 29.Chris Lee29 - 28.,3,5:00,Dan Miragliotta,Jacksonville,Florida,USA,False
5558,UFC 249: Ferguson vs. Gaethje,"May 09, 2020",Featherweight Bout,Bryce Mitchell,Decision - Unanimous,Barry Luxenberg25 - 30.Troy Wincapaw25 - 30.Derek Cleary24 - 30.,3,5:00,Keith Peterson,Jacksonville,Florida,USA,False
5559,UFC 249: Ferguson vs. Gaethje,"May 09, 2020",Welterweight Bout,Vicente Luque,TKO - Doctor's Stoppage,N/A,3,3:37,Jason Herzog,Jacksonville,Florida,USA,False
5560,UFC 249: Ferguson vs. Gaethje,"May 09, 2020",Women's Strawweight Bout,Carla Esparza,Decision - Split,Dave Tirelli30 - 27.Sal D'amato28 - 29.Howard Reichbach27 - 30.,3,5:00,Dan Miragliotta,Jacksonville,Florida,USA,False
5561,UFC 249: Ferguson vs. Gaethje,"May 09, 2020",Heavyweight Bout,Aleksei Oleinik,Decision - Split,Derek Cleary29 - 28.Barry Luxenberg28 - 29.Chris Lee28 - 29.,3,5:00,Herb Dean,Jacksonville,Florida,USA,False
5562,UFC 249: Ferguson vs. Gaethje,"May 09, 2020",Welterweight Bout,Anthony Pettis,Decision - Unanimous,Dave Tirelli28 - 29.Troy Wincapaw28 - 29.Sal D'amato28 - 29.,3,5:00,Keith Peterson,Jacksonville,Florida,USA,False
5563,UFC 249: Ferguson vs. Gaethje,"May 09, 2020",Heavyweight Bout,Greg Hardy,Decision - Unanimous,Derek Cleary27 - 30.Chris Lee27 - 30.Howard Reichbach27 - 30.,3,5:00,Herb Dean,Jacksonville,Florida,USA,False
5564,UFC 249: Ferguson vs. Gaethje,"May 09, 2020",Featherweight Bout,Calvin Kattar,KO/TKO,Elbow to Head At Distance,2,2:49,Jason Herzog,Jacksonville,Florida,USA,False
5565,UFC 249: Ferguson vs. Gaethje,"May 09, 2020",Heavyweight Bout,Francis Ngannou,KO/TKO,Punch to Head At Distance,1,0:20,Dan Miragliotta,Jacksonville,Florida,USA,False
5566,UFC 249: Ferguson vs. Gaethje,"May 09, 2020",UFC Bantamweight Title Bout,Henry Cejudo,KO/TKO,Knee to Head At Distance,2,4:58,Keith Peterson,Jacksonville,Florida,USA,True
5567,UFC 249: Ferguson vs. Gaethje,"May 09, 2020",UFC Interim Lightweight Title Bout,Justin Gaethje,KO/TKO,Punch to Head At Distance,5,3:39,Herb Dean,Jacksonville,Florida,USA,True
5568,UFC Fight Night: Smith vs. Teixeira,"May 13, 2020",Heavyweight Bout,Chase Sherman,KO/TKO,Elbow to Head In Clinch,2,0:49,Michael Cardoso,Jacksonville,Florida,USA,False
5569,UFC Fight Night: Smith vs. Teixeira,"May 13, 2020",Featherweight Bout,Brian Kelleher,KO/TKO,Punch to Head At Distance,2,3:40,Jason Herzog,Jacksonville,Florida,USA,False
5570,UFC Fight Night: Smith vs. Teixeira,"May 13, 2020",Lightweight Bout,Omar Morales,Decision - Unanimous,Howard Reichbach27 - 30.Sal D'amato28 - 29.Derek Cleary28 - 29.,3,5:00,Dan Miragliotta,Jacksonville,Florida,USA,False
5571,UFC Fight Night: Smith vs. Teixeira,"May 13, 2020",Women's Bantamweight Bout,Sijara Eubanks,Decision - Unanimous,Chris Lee27 - 30.Dave Tirelli27 - 30.Barry Luxenberg26 - 30.,3,5:00,Michael Cardoso,Jacksonville,Florida,USA,False
5572,UFC Fight Night: Smith vs. Teixeira,"May 13, 2020",Lightweight Bout,Thiago Moises,Submission,Ankle Lock After Drop to Ground,2,0:25,Keith Peterson,Jacksonville,Florida,USA,False
5573,UFC Fight Night: Smith vs. Teixeira,"May 13, 2020",Heavyweight Bout,Andrei Arlovski,Decision - Unanimous,Sal D'amato27 - 30.Howard Reichbach27 - 30.Dave Tirelli28 - 29.,3,5:00,Herb Dean,Jacksonville,Florida,USA,False
5574,UFC Fight Night: Smith vs. Teixeira,"May 13, 2020",Bantamweight Bout,Ricky Simon,Decision - Split,Sal D'amato28 - 29.Dave Tirelli29 - 28.Derek Cleary28 - 29.,3,5:00,Keith Peterson,Jacksonville,Florida,USA,False
5575,UFC Fight Night: Smith vs. Teixeira,"May 13, 2020",Lightweight Bout,Drew Dober,KO/TKO,Punches to Head At Distance,2,4:25,Herb Dean,Jacksonville,Florida,USA,False
5576,UFC Fight Night: Smith vs. Teixeira,"May 13, 2020",Heavyweight Bout,Ben Rothwell,Decision - Split,Derek Cleary28 - 29.Dave Tirelli28 - 29.Sal D'amato29 - 28.,3,5:00,Dan Miragliotta,Jacksonville,Florida,USA,False
5577,UFC Fight Night: Smith vs. Teixeira,"May 13, 2020",Light Heavyweight Bout,Glover Teixeira,KO/TKO,Punches to Head From Mount,5,1:04,Jason Herzog,Jacksonville,Florida,USA,False
5578,UFC Fight Night: Overeem vs. Harris,"May 16, 2020",Heavyweight Bout,Rodrigo Nascimento,Submission,Rear Naked Choke,2,2:05,Dan Miragliotta,Jacksonville,Florida,USA,False
5579,UFC Fight Night: Overeem vs. Harris,"May 16, 2020",Women's Flyweight Bout,Cortney Casey,Submission,Armbar From Bottom Guard,1,3:36,Michael Cardoso,Jacksonville,Florida,USA,False
5580,UFC Fight Night: Overeem vs. Harris,"May 16, 2020",Featherweight Bout,Nate Landwehr,Decision - Unanimous,Dave Tirelli28 - 29.Chris Lee27 - 30.Sal D'amato27 - 30.,3,5:00,Herb Dean,Jacksonville,Florida,USA,False
5581,UFC Fight Night: Overeem vs. Harris,"May 16, 2020",Featherweight Bout,Giga Chikadze,Decision - Unanimous,Troy Wincapaw26 - 30.Derek Cleary27 - 30.Dave Tirelli27 - 30.,3,5:00,Keith Peterson,Jacksonville,Florida,USA,False
5582,UFC Fight Night: Overeem vs. Harris,"May 16, 2020",Middleweight Bout,Kevin Holland,KO/TKO,Knees to Body In Clinch,1,0:39,Michael Cardoso,Jacksonville,Florida,USA,False
5583,UFC Fight Night: Overeem vs. Harris,"May 16, 2020",Welterweight Bout,Miguel Baeza,KO/TKO,Punch to Head At Distance,2,0:18,Jason Herzog,Jacksonville,Florida,USA,False
5584,UFC Fight Night: Overeem vs. Harris,"May 16, 2020",Featherweight Bout,Song Yadong,Decision - Unanimous,Sal D'amato28 - 29.Howard Reichbach28 - 29.Dave Tirelli28 - 29.,3,5:00,Dan Miragliotta,Jacksonville,Florida,USA,False
5585,UFC Fight Night: Overeem vs. Harris,"May 16, 2020",Middleweight Bout,Krzysztof Jotko,Decision - Unanimous,Troy Wincapaw27 - 30.Derek Cleary28 - 29.Sal D'amato28 - 29.,3,5:00,Herb Dean,Jacksonville,Florida,USA,False
5586,UFC Fight Night: Overeem vs. Harris,"May 16, 2020",Featherweight Bout,Dan Ige,Decision - Split,Derek Cleary28 - 29.Sal D'amato28 - 29.Troy Wincapaw29 - 28.,3,5:00,Jason Herzog,Jacksonville,Florida,USA,False
5587,UFC Fight Night: Overeem vs. Harris,"May 16, 2020",Women's Strawweight Bout,Claudia Gadelha,Decision - Split,Chris Lee28 - 29.Dave Tirelli28 - 29.Sal D'amato29 - 28.,3,5:00,Keith Peterson,Jacksonville,Florida,USA,False
5588,UFC Fight Night: Overeem vs. Harris,"May 16, 2020",Heavyweight Bout,Alistair Overeem,KO/TKO,Punches to Head From Back Control,2,3:00,Dan Miragliotta,Jacksonville,Florida,USA,False
5589,UFC Fight Night: Woodley vs. Burns,"May 30, 2020",Featherweight Bout,Chris Gutierrez,KO/TKO,Kick to Leg At Distance,2,4:27,Jason Herzog,Las Vegas,Nevada,USA,False
5590,UFC Fight Night: Woodley vs. Burns,"May 30, 2020",Bantamweight Bout,Casey Kenney,Submission,Guillotine Choke On Ground,1,3:03,Chris Tognoni,Las Vegas,Nevada,USA,False
5591,UFC Fight Night: Woodley vs. Burns,"May 30, 2020",Flyweight Bout,Brandon Royval,Submission,Arm Triangle From Side Control,2,3:18,Mark Smith,Las Vegas,Nevada,USA,False
5592,UFC Fight Night: Woodley vs. Burns,"May 30, 2020",Light Heavyweight Bout,Draw,Overturned,Failed Drug Test by Hill,1,1:51,Herb Dean,Las Vegas,Nevada,USA,False
5593,UFC Fight Night: Woodley vs. Burns,"May 30, 2020",Welterweight Bout,Daniel Rodriguez,Decision - Unanimous,Adalaide Byrd27 - 30.Sal D'amato27 - 30.Ron McCarthy27 - 30.,3,5:00,Mark Smith,Las Vegas,Nevada,USA,False
5594,UFC Fight Night: Woodley vs. Burns,"May 30, 2020",Women's Flyweight Bout,Katlyn Cerminara,Decision - Unanimous,Derek Cleary25 - 30.Eric Colon25 - 30.Dave Hagen25 - 30.,3,5:00,Chris Tognoni,Las Vegas,Nevada,USA,False
5595,UFC Fight Night: Woodley vs. Burns,"May 30, 2020",Women's Strawweight Bout,Mackenzie Dern,Submission,Kneebar From Bottom Guard,1,2:36,Jason Herzog,Las Vegas,Nevada,USA,False
5596,UFC Fight Night: Woodley vs. Burns,"May 30, 2020",Lightweight Bout,Roosevelt Roberts,Submission,Rear Naked Choke,2,3:26,Herb Dean,Las Vegas,Nevada,USA,False
5597,UFC Fight Night: Woodley vs. Burns,"May 30, 2020",Catch Weight Bout,Billy Quarantillo,Decision - Unanimous,Sal D'amato28 - 29.Eric Colon28 - 29.Dave Hagen28 - 29.,3,5:00,Mark Smith,Las Vegas,Nevada,USA,False
5598,UFC Fight Night: Woodley vs. Burns,"May 30, 2020",Heavyweight Bout,Augusto Sakai,Decision - Split,Mike Bell30 - 27.Junichiro Kamijo28 - 29.Ron McCarthy28 - 29.,3,5:00,Jason McCoy,Las Vegas,Nevada,USA,False
5599,UFC Fight Night: Woodley vs. Burns,"May 30, 2020",Welterweight Bout,Gilbert Burns,Decision - Unanimous,Eric Colon45 - 50.Derek Cleary44 - 50.Sal D'amato44 - 50.,5,5:00,Herb Dean,Las Vegas,Nevada,USA,False
5600,UFC 250: Nunes vs. Spencer,"June 06, 2020",Catch Weight Bout,Herbert Burns,Submission,Rear Naked Choke,1,1:20,Chris Tognoni,Las Vegas,Nevada,USA,False
5601,UFC 250: Nunes vs. Spencer,"June 06, 2020",Light Heavyweight Bout,Devin Clark,Decision - Unanimous,Dave Hagen27 - 30.Mike Bell28 - 29.Junichiro Kamijo28 - 29.,3,5:00,Mark Smith,Las Vegas,Nevada,USA,False
5602,UFC 250: Nunes vs. Spencer,"June 06, 2020",Flyweight Bout,Alex Perez,KO/TKO,Kick to Leg At Distance,1,4:06,Keith Peterson,Las Vegas,Nevada,USA,False
5603,UFC 250: Nunes vs. Spencer,"June 06, 2020",Middleweight Bout,Maki Pitolo,KO/TKO,Punches to Head On Ground,2,1:10,Herb Dean,Las Vegas,Nevada,USA,False
5604,UFC 250: Nunes vs. Spencer,"June 06, 2020",Featherweight Bout,Cody Stamann,Decision - Unanimous,Eric Colon27 - 30.Dave Hagen27 - 30.Tony Weeks27 - 30.,3,5:00,Mark Smith,Las Vegas,Nevada,USA,False
5605,UFC 250: Nunes vs. Spencer,"June 06, 2020",Middleweight Bout,Ian Heinisch,KO/TKO,Punch to Head At Distance,1,1:14,Chris Tognoni,Las Vegas,Nevada,USA,False
5606,UFC 250: Nunes vs. Spencer,"June 06, 2020",Featherweight Bout,Alex Caceres,Decision - Unanimous,Derek Cleary27 - 30.Mike Bell27 - 30.Rick Winter27 - 30.,3,5:00,Keith Peterson,Las Vegas,Nevada,USA,False
5607,UFC 250: Nunes vs. Spencer,"June 06, 2020",Bantamweight Bout,Sean O'Malley,KO/TKO,Punch to Head At Distance,1,1:54,Herb Dean,Las Vegas,Nevada,USA,False
5608,UFC 250: Nunes vs. Spencer,"June 06, 2020",Welterweight Bout,Neil Magny,Decision - Unanimous,Rick Winter27 - 30.Dave Hagen27 - 30.Eric Colon28 - 29.,3,5:00,Mark Smith,Las Vegas,Nevada,USA,False
5609,UFC 250: Nunes vs. Spencer,"June 06, 2020",Bantamweight Bout,Aljamain Sterling,Submission,Rear Naked Choke,1,1:28,Chris Tognoni,Las Vegas,Nevada,USA,False
5610,UFC 250: Nunes vs. Spencer,"June 06, 2020",Bantamweight Bout,Cody Garbrandt,KO/TKO,Punch to Head At Distance,2,4:59,Keith Peterson,Las Vegas,Nevada,USA,False
5611,UFC 250: Nunes vs. Spencer,"June 06, 2020",UFC Women's Featherweight Title Bout,Amanda Nunes,Decision - Unanimous,Derek Cleary44 - 50.Chris Lee44 - 50.Sal D'amato45 - 50.,5,5:00,Herb Dean,Las Vegas,Nevada,USA,True
5612,UFC Fight Night: Eye vs. Calvillo,"June 13, 2020",Welterweight Bout,Christian Aguilera,KO/TKO,Punches to Head At Distance,1,0:59,Dan Miragliotta,Las Vegas,Nevada,USA,False
5613,UFC Fight Night: Eye vs. Calvillo,"June 13, 2020",Bantamweight Bout,Tyson Nam,KO/TKO,Punch to Head At Distance,1,0:32,Herb Dean,Las Vegas,Nevada,USA,False
5614,UFC Fight Night: Eye vs. Calvillo,"June 13, 2020",Women's Bantamweight Bout,Julia Avila,KO/TKO,Punches to Head In Clinch,1,0:22,Chris Tognoni,Las Vegas,Nevada,USA,False
5615,UFC Fight Night: Eye vs. Calvillo,"June 13, 2020",Catch Weight Bout,Merab Dvalishvili,Decision - Unanimous,Sal D'amato26 - 30.Adalaide Byrd26 - 30.Mike Bell25 - 30.,3,5:00,Mark Smith,Las Vegas,Nevada,USA,False
5616,UFC Fight Night: Eye vs. Calvillo,"June 13, 2020",Women's Flyweight Bout,Mariya Agapova,Submission,Rear Naked Choke,1,2:42,Dan Miragliotta,Las Vegas,Nevada,USA,False
5617,UFC Fight Night: Eye vs. Calvillo,"June 13, 2020",Bantamweight Bout,Jordan Espinosa,Decision - Unanimous,Mike Bell27 - 30.Tony Weeks27 - 30.Sal D'amato26 - 30.,3,5:00,Herb Dean,Las Vegas,Nevada,USA,False
5618,UFC Fight Night: Eye vs. Calvillo,"June 13, 2020",Featherweight Bout,Andre Fili,Decision - Split,Eric Colon28 - 29.Derek Cleary28 - 29.Ron McCarthy29 - 28.,3,5:00,Chris Tognoni,Las Vegas,Nevada,USA,False
5619,UFC Fight Night: Eye vs. Calvillo,"June 13, 2020",Lightweight Bout,Charles Rosa,Decision - Split,Eric Colon28 - 29.Sal D'amato28 - 29.Dave Hagen29 - 28.,3,5:00,Mark Smith,Las Vegas,Nevada,USA,False
5620,UFC Fight Night: Eye vs. Calvillo,"June 13, 2020",Middleweight Bout,Marvin Vettori,Submission,Rear Naked Choke,1,4:17,Dan Miragliotta,Las Vegas,Nevada,USA,False
5621,UFC Fight Night: Eye vs. Calvillo,"June 13, 2020",Women's Flyweight Bout,Cynthia Calvillo,Decision - Unanimous,Sal D'amato46 - 49.Derek Cleary46 - 49.Eric Colon47 - 48.,5,5:00,Herb Dean,Las Vegas,Nevada,USA,False
5622,UFC Fight Night: Blaydes vs. Volkov,"June 20, 2020",Lightweight Bout,Austin Hubbard,TKO - Doctor's Stoppage,N/A,2,5:00,Mark Smith,Las Vegas,Nevada,USA,False
5623,UFC Fight Night: Blaydes vs. Volkov,"June 20, 2020",Women's Flyweight Bout,Lauren Murphy,Decision - Unanimous,Derek Cleary27 - 30.Rick Winter27 - 30.Chris Lee28 - 29.,3,5:00,Chris Tognoni,Las Vegas,Nevada,USA,False
5624,UFC Fight Night: Blaydes vs. Volkov,"June 20, 2020",Lightweight Bout,Justin Jaynes,KO/TKO,Punches to Head At Distance,1,0:41,Herb Dean,Las Vegas,Nevada,USA,False
5625,UFC Fight Night: Blaydes vs. Volkov,"June 20, 2020",Women's Flyweight Bout,Gillian Robertson,Submission,Rear Naked Choke,3,4:36,Jason Herzog,Las Vegas,Nevada,USA,False
5626,UFC Fight Night: Blaydes vs. Volkov,"June 20, 2020",Middleweight Bout,Draw,Overturned,Failed Drug Test by Barriault,2,4:50,Chris Tognoni,Las Vegas,Nevada,USA,False
5627,UFC Fight Night: Blaydes vs. Volkov,"June 20, 2020",Women's Strawweight Bout,Tecia Pennington,Decision - Unanimous,Mike Bell27 - 30.Sal D'amato27 - 30.Rick Winter27 - 30.,3,5:00,Mark Smith,Las Vegas,Nevada,USA,False
5628,UFC Fight Night: Blaydes vs. Volkov,"June 20, 2020",Lightweight Bout,King Green,Decision - Unanimous,Derek Cleary28 - 29.Ron McCarthy28 - 29.Chris Lee27 - 30.,3,5:00,Jason Herzog,Las Vegas,Nevada,USA,False
5629,UFC Fight Night: Blaydes vs. Volkov,"June 20, 2020",Catch Weight Bout,Jim Miller,Submission,Armbar From Bottom Guard,1,2:25,Herb Dean,Las Vegas,Nevada,USA,False
5630,UFC Fight Night: Blaydes vs. Volkov,"June 20, 2020",Welterweight Bout,Belal Muhammad,Decision - Unanimous,Derek Cleary28 - 29.Chris Lee28 - 29.Ron McCarthy28 - 29.,3,5:00,Chris Tognoni,Las Vegas,Nevada,USA,False
5631,UFC Fight Night: Blaydes vs. Volkov,"June 20, 2020",Women's Bantamweight Bout,Raquel Pennington,Decision - Unanimous,Mike Bell28 - 29.Eric Colon27 - 30.Sal D'amato28 - 29.,3,5:00,Mark Smith,Las Vegas,Nevada,USA,False
5632,UFC Fight Night: Blaydes vs. Volkov,"June 20, 2020",Featherweight Bout,Josh Emmett,Decision - Unanimous,Mike Bell27 - 29.Derek Cleary28 - 29.Ron McCarthy28 - 29.,3,5:00,Jason Herzog,Las Vegas,Nevada,USA,False
5633,UFC Fight Night: Blaydes vs. Volkov,"June 20, 2020",Heavyweight Bout,Curtis Blaydes,Decision - Unanimous,Eric Colon46 - 49.Sal D'amato47 - 48.Chris Lee46 - 48.,5,5:00,Herb Dean,Las Vegas,Nevada,USA,False
5634,UFC Fight Night: Poirier vs. Hooker,"June 27, 2020",Featherweight Bout,Youssef Zalal,Decision - Unanimous,Adalaide Byrd28 - 29.Mike Bell28 - 29.Dave Hagen28 - 29.,3,5:00,Herb Dean,Las Vegas,Nevada,USA,False
5635,UFC Fight Night: Poirier vs. Hooker,"June 27, 2020",Women's Strawweight Bout,Kay Hansen,Submission,Armbar On Ground,3,2:26,Keith Peterson,Las Vegas,Nevada,USA,False
5636,UFC Fight Night: Poirier vs. Hooker,"June 27, 2020",Heavyweight Bout,Tanner Boser,KO/TKO,Punches to Head At Distance,1,2:41,Herb Dean,Las Vegas,Nevada,USA,False
5637,UFC Fight Night: Poirier vs. Hooker,"June 27, 2020",Lightweight Bout,Khama Worthy,Submission,Guillotine Choke On Ground,3,2:53,Mark Smith,Las Vegas,Nevada,USA,False
5638,UFC Fight Night: Poirier vs. Hooker,"June 27, 2020",Catch Weight Bout,Julian Erosa,Submission,D'Arce Choke On Ground,3,2:44,Keith Peterson,Las Vegas,Nevada,USA,False
5639,UFC Fight Night: Poirier vs. Hooker,"June 27, 2020",Welterweight Bout,Takashi Sato,KO/TKO,Punches to Head On Ground,1,0:48,Chris Tognoni,Las Vegas,Nevada,USA,False
5640,UFC Fight Night: Poirier vs. Hooker,"June 27, 2020",Middleweight Bout,Brendan Allen,Decision - Unanimous,Sal D'amato28 - 29.Mike Bell27 - 29.Dave Hagen27 - 30.,3,5:00,Chris Tognoni,Las Vegas,Nevada,USA,False
5641,UFC Fight Night: Poirier vs. Hooker,"June 27, 2020",Heavyweight Bout,Maurice Greene,Submission,Arm Triangle From Bottom Half Guard,3,3:44,Mark Smith,Las Vegas,Nevada,USA,False
5642,UFC Fight Night: Poirier vs. Hooker,"June 27, 2020",Welterweight Bout,Mike Perry,Decision - Unanimous,Mike Bell28 - 29.Sal D'amato28 - 29.Dave Hagen28 - 29.,3,5:00,Keith Peterson,Las Vegas,Nevada,USA,False
5643,UFC Fight Night: Poirier vs. Hooker,"June 27, 2020",Lightweight Bout,Dustin Poirier,Decision - Unanimous,Sal D'amato47 - 48.Derek Cleary47 - 48.Eric Colon46 - 48.,5,5:00,Herb Dean,Las Vegas,Nevada,USA,False
5644,UFC 251: Usman vs. Masvidal,"July 11, 2020",Bantamweight Bout,Davey Grant,KO/TKO,Punch to Head At Distance,3,2:38,Rich Mitchell,Abu Dhabi,Abu Dhabi,United Arab Emirates,False
5645,UFC 251: Usman vs. Masvidal,"July 11, 2020",Women's Bantamweight Bout,Karol Rosa,Decision - Unanimous,David Lethaby26 - 30.Anders Ohlsson27 - 29.Clemens Werner26 - 30.,3,5:00,Daniel Movahedi,Abu Dhabi,Abu Dhabi,United Arab Emirates,False
5646,UFC 251: Usman vs. Masvidal,"July 11, 2020",Flyweight Bout,Raulian Paiva,Decision - Unanimous,Lukasz Bosacki28 - 29.Ben Cartlidge28 - 29.Vito Paolillo28 - 29.,3,5:00,Leon Roberts,Abu Dhabi,Abu Dhabi,United Arab Emirates,False
5647,UFC 251: Usman vs. Masvidal,"July 11, 2020",Heavyweight Bout,Marcin Tybura,Decision - Unanimous,Mark Collett27 - 30.David Lethaby26 - 30.Anders Ohlsson27 - 30.,3,5:00,Herb Dean,Abu Dhabi,Abu Dhabi,United Arab Emirates,False
5648,UFC 251: Usman vs. Masvidal,"July 11, 2020",Lightweight Bout,Leonardo Santos,Decision - Unanimous,Lukasz Bosacki26 - 29.Ben Cartlidge26 - 29.Clemens Werner26 - 29.,3,5:00,Marc Goddard,Abu Dhabi,Abu Dhabi,United Arab Emirates,False
5649,UFC 251: Usman vs. Masvidal,"July 11, 2020",Featherweight Bout,Makwan Amirkhani,Submission,Anaconda Choke On Ground,1,3:15,Leon Roberts,Abu Dhabi,Abu Dhabi,United Arab Emirates,False
5650,UFC 251: Usman vs. Masvidal,"July 11, 2020",Welterweight Bout,Muslim Salikhov,Decision - Split,Lukasz Bosacki27 - 30.David Lethaby29 - 28.Clemens Werner28 - 29.,3,5:00,Herb Dean,Abu Dhabi,Abu Dhabi,United Arab Emirates,False
5651,UFC 251: Usman vs. Masvidal,"July 11, 2020",Light Heavyweight Bout,Jiri Prochazka,KO/TKO,Punch to Head At Distance,2,0:49,Marc Goddard,Abu Dhabi,Abu Dhabi,United Arab Emirates,False
5652,UFC 251: Usman vs. Masvidal,"July 11, 2020",Women's Flyweight Bout,Amanda Ribas,Submission,Armbar From Back Control,1,2:21,Rich Mitchell,Abu Dhabi,Abu Dhabi,United Arab Emirates,False
5653,UFC 251: Usman vs. Masvidal,"July 11, 2020",Women's Strawweight Bout,Rose Namajunas,Decision - Split,Anders Ohlsson28 - 29.Mark Collett29 - 28.Vito Paolillo28 - 29.,3,5:00,Daniel Movahedi,Abu Dhabi,Abu Dhabi,United Arab Emirates,False
5654,UFC 251: Usman vs. Masvidal,"July 11, 2020",UFC Bantamweight Title Bout,Petr Yan,KO/TKO,Punches to Head On Ground,5,3:24,Leon Roberts,Abu Dhabi,Abu Dhabi,United Arab Emirates,True
5655,UFC 251: Usman vs. Masvidal,"July 11, 2020",UFC Featherweight Title Bout,Alexander Volkanovski,Decision - Split,Mark Collett47 - 48.David Lethaby48 - 47.Clemens Werner47 - 48.,5,5:00,Herb Dean,Abu Dhabi,Abu Dhabi,United Arab Emirates,True
5656,UFC 251: Usman vs. Masvidal,"July 11, 2020",UFC Welterweight Title Bout,Kamaru Usman,Decision - Unanimous,Ben Cartlidge45 - 50.Mark Collett45 - 50.David Lethaby46 - 49.,5,5:00,Marc Goddard,Abu Dhabi,Abu Dhabi,United Arab Emirates,True
5657,UFC Fight Night: Kattar vs. Ige,"July 15, 2020",Bantamweight Bout,Jack Shore,Submission,Rear Naked Choke,2,2:29,Herb Dean,Abu Dhabi,Abu Dhabi,United Arab Emirates,False
5658,UFC Fight Night: Kattar vs. Ige,"July 15, 2020",Women's Flyweight Bout,Liana Jojua,Submission,Armbar From Bottom Guard,1,2:43,Rich Mitchell,Abu Dhabi,Abu Dhabi,United Arab Emirates,False
